HostID,HostName,ID,Neighbourhood,Latitude,Longitude,PropertyType,RoomType,Accommodates,BedType,Price,GuestsIncluded,ExtraPeople,MinimumNights,ResponseTime,ResponseRate,NumberofReviews,ReviewRating,ReviewAccuracy,ReviewCleanliness,ReviewCheckin,ReviewCommunication,ReviewLocation,ReviewValue,Bathrooms,Bedrooms,Beds,HostSince,PropertyAge,PriceperPerson,BedsperPerson,BedroomsperPerson,BathroomsperPerson,NumberofRooms,RoomsperPerson,PolyMinPrice,PolyMaxPrice,PolyMeanPrice,DistancetoDam(km)
231946,Raymond,50523,Centrum-West,52.36932043,4.882581591,Bed & Breakfast,Private room,2,Real Bed,100,1,0,2,within an hour,1.0,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2010-09-12,4638,50.0,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.7784783813446732
232321,Evert,50570,Bos en Lommer,52.37773744,4.848911991,Apartment,Entire home/apt,4,Real Bed,79,2,30,3,within an hour,0.96,77,93.0,9.0,9.0,10.0,10.0,8.0,9.0,1.0,1.0,5.0,2010-09-12,4638,19.75,1.25,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,2.992824112921356
237840,Sjoerd,51667,De Baarsjes - Oud-West,52.36881804,4.868602042,Apartment,Entire home/apt,3,Real Bed,105,2,45,5,within a few hours,1.0,76,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2010-09-17,4633,35.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.6763699956285023
237840,Sjoerd,2899247,Watergraafsmeer,52.35014382,4.940797823,Apartment,Entire home/apt,2,Real Bed,85,2,30,4,within a few hours,1.0,3,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2010-09-17,4633,42.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,4.181562273752342
240194,Alexander,52038,Zuid,52.35479546,4.88607129,Apartment,Entire home/apt,5,Pull-out Sofa,140,2,20,2,within a few hours,1.0,5,86.0,8.0,9.0,9.0,9.0,10.0,8.0,1.0,2.0,3.0,2010-09-20,4630,28.0,0.6,0.4,0.2,3.0,0.6,8216.0,10270.0,9243.0,2.079169718246848
240194,Alexander,54237,De Pijp - Rivierenbuurt,52.35462259,4.886924286,Apartment,Private room,3,Pull-out Sofa,99,1,15,1,within a few hours,0.97,2,90.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2010-09-20,4630,33.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,2.0872319801238897
243018,Paul,4445005,Centrum-West,52.37926667,4.880932261,Apartment,Entire home/apt,2,Real Bed,100,1,0,2,within a few hours,1.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2010-09-23,4627,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.0294054552907386
246338,Paul,193088,Westerpark,52.38880471,4.884462142,Apartment,Entire home/apt,5,Real Bed,60,1,20,1,within a few hours,1.0,66,89.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0,4.0,2010-09-27,4623,12.0,0.8,0.4,0.2,3.0,0.6,8216.0,10270.0,9243.0,1.8252397180366977
246493,Dotti,53692,De Pijp - Rivierenbuurt,52.35348316,4.900490172,Apartment,Private room,4,Real Bed,72,2,20,2,within a few hours,0.98,84,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,4.0,2010-09-27,4623,18.0,1.0,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.2547178134023373
246493,Dotti,53067,De Pijp - Rivierenbuurt,52.35339267,4.900637643,Apartment,Entire home/apt,2,Real Bed,79,2,15,2,within a few hours,0.98,99,93.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0,2.0,2010-09-27,4623,39.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.2669937895151233
249794,Marieke,107195,Centrum-Oost,52.37007447,4.919603854,Apartment,Entire home/apt,4,Real Bed,110,2,30,4,within a day,0.75,18,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2010-09-30,4620,27.5,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,1.8965401172513643
259495,Marcel,4851638,Centrum-West,52.37972229,4.881589385,House,Entire home/apt,2,Real Bed,90,2,25,1,within an hour,1.0,2,100.0,9.0,10.0,10.0,9.0,10.0,9.0,1.0,1.0,1.0,2010-10-12,4608,45.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.0320578769423057
260785,Lotte,55256,Centrum-Oost,52.37083689,4.903341145,Apartment,Private room,2,Pull-out Sofa,70,1,17,2,within an hour,1.0,30,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2010-10-13,4607,35.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.7994900279768458
262846,Walther,55621,De Pijp - Rivierenbuurt,52.35385915,4.897720521,Apartment,Entire home/apt,4,Real Bed,150,1,0,6,within a day,0.67,9,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0,4.0,2010-10-15,4605,37.5,1.0,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,2.1737869731406936
263233,Jan Willem,55709,De Pijp - Rivierenbuurt,52.35700378,4.898811389,Apartment,Entire home/apt,3,Real Bed,119,2,35,4,within an hour,1.0,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2010-10-16,4604,39.666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.8468463243842839
263844,Carlos & Claudia,55807,De Baarsjes - Oud-West,52.36965708,4.862025427,Apartment,Private room,2,Real Bed,60,1,0,2,within a few hours,0.9,73,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2010-10-17,4603,30.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.090540801545792
263888,Frank,5313835,Bos en Lommer,52.37643838,4.861924704,Apartment,Entire home/apt,4,Real Bed,125,2,30,2,within an hour,1.0,2,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,2.0,2.0,2010-10-17,4603,31.25,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,2.095036007758128
264178,Cornelie,55868,Zuid,52.35668198,4.885664547,Apartment,Entire home/apt,4,Real Bed,99,2,20,2,within an hour,1.0,57,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,2.0,4.0,2010-10-17,4603,24.75,1.0,0.5,0.375,3.5,0.875,8216.0,10270.0,9243.0,1.8803626957895239
264660,Rene,1194098,Centrum-West,52.38528295,4.88368852,Apartment,Entire home/apt,4,Real Bed,140,4,35,3,within an hour,1.0,17,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,3.0,2010-10-18,4602,35.0,0.75,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,1.474357053455502
264690,Johan,260476,Centrum-Oost,52.36497519,4.886080252,Bed & Breakfast,Entire home/apt,3,Real Bed,120,2,25,3,within a few hours,1.0,12,96.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0,3.0,2010-10-18,4602,40.0,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,0.9955456024098265
264690,Johan,260362,Centrum-Oost,52.36454921,4.884224763,Apartment,Entire home/apt,2,Real Bed,150,2,0,3,within a few hours,1.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2010-10-18,4602,75.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.095627170067874
266155,Bo,1126416,Zuid,52.35286356,4.868860681,Apartment,Entire home/apt,4,Real Bed,275,1,0,3,within a day,0.8,6,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2010-10-19,4601,68.75,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,2.7565131183339915
266602,Tabitha,211690,Centrum-West,52.37370833,4.877785248,Apartment,Entire home/apt,2,Real Bed,129,1,0,5,within a day,1.0,15,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2010-10-20,4600,64.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.9840494685314969
275886,Robert,57811,Centrum-Oost,52.37175722,4.928786798,Apartment,Entire home/apt,2,Real Bed,125,2,25,1,within an hour,1.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2010-11-01,4588,62.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.4962791136258957
276959,Lisa,404740,De Baarsjes - Oud-West,52.36392608,4.876992416,House,Entire home/apt,5,Real Bed,250,1,0,6,within a few hours,0.91,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0,4.0,2010-11-02,4587,50.0,0.8,0.6,0.2,4.0,0.8,8216.0,10270.0,9243.0,1.454310407056654
276959,Lisa,57978,Zuid,52.35817557,4.874105554,Apartment,Entire home/apt,3,Real Bed,95,2,30,4,within a few hours,0.91,92,93.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,3.0,2010-11-02,4587,31.666666666666668,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,2.068114764164478
278253,Marcel,58211,Centrum-West,52.36916479,4.884445345,Apartment,Entire home/apt,4,Real Bed,195,2,45,2,within an hour,1.0,17,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2010-11-04,4585,48.75,0.5,0.5,0.5,4.0,1.0,8216.0,10270.0,9243.0,0.6860741690342644
278253,Marcel,1508856,Centrum-West,52.37088512,4.885055601,Apartment,Entire home/apt,4,Real Bed,195,2,45,2,within an hour,1.0,38,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,3.0,2010-11-04,4585,48.75,0.75,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,0.5454428621714573
284023,Arnoud,701898,Watergraafsmeer,52.34277295,4.918096829,Apartment,Entire home/apt,4,Real Bed,99,1,0,4,within a day,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2010-11-11,4578,24.75,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,3.808000966381442
287499,Rachel,474380,Centrum-Oost,52.36740164,4.897890551,Apartment,Entire home/apt,2,Real Bed,120,1,0,6,within a few hours,1.0,3,100.0,9.0,10.0,10.0,9.0,10.0,9.0,1.0,1.0,1.0,2010-11-15,4574,60.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.7431555047189956
288514,Hev,299706,Centrum-West,52.38431135,4.88533481,Apartment,Entire home/apt,4,Real Bed,100,4,0,3,within an hour,1.0,3,100.0,9.0,10.0,10.0,10.0,9.0,8.0,1.0,1.0,1.0,2010-11-16,4573,25.0,0.25,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,1.3322557917527476
288514,Hev,300954,Centrum-West,52.38357589,4.884516549,Apartment,Entire home/apt,4,Real Bed,100,4,0,3,within an hour,1.0,8,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0,1.0,2010-11-16,4573,25.0,0.25,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.2777399256588289
288514,Hev,1384831,Bos en Lommer,52.37721451,4.862147801,House,Entire home/apt,2,Real Bed,135,1,0,3,within an hour,1.0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2010-11-16,4573,67.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.0972130295610754
288514,Hev,1642861,Oostelijk Havengebied - Indische Buurt,52.37555668,4.931500068,Apartment,Entire home/apt,2,Real Bed,100,1,0,3,within an hour,1.0,3,100.0,10.0,10.0,10.0,10.0,9.0,7.0,1.0,1.0,1.0,2010-11-16,4573,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.690404234415248
288514,Hev,4002859,Centrum-West,52.37528325,4.892628933,Apartment,Entire home/apt,2,Real Bed,110,1,0,3,within an hour,1.0,8,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1.5,1.0,1.0,2010-11-16,4573,55.0,0.5,0.5,0.75,2.5,1.25,6847.0,8216.0,7531.5,0.24468992525756486
288514,Hev,772474,Centrum-Oost,52.36635145,4.900816355,Apartment,Entire home/apt,2,Real Bed,100,2,0,3,within an hour,1.0,10,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,0.0,1.0,2010-11-16,4573,50.0,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,0.9530605124253944
298957,Kate,61680,Centrum-West,52.38055282,4.887058019,Apartment,Entire home/apt,2,Real Bed,100,2,20,5,within a few hours,1.0,45,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.5,1.0,1.0,2010-11-25,4564,50.0,0.5,0.5,0.75,2.5,1.25,8216.0,10270.0,9243.0,0.9002060320446973
301340,Jessica,62015,Oud-Oost,52.36445272,4.931235931,Apartment,Entire home/apt,2,Real Bed,150,1,0,2,within a day,0.85,5,95.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,2010-11-27,4562,75.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.827581571492249
303781,Ruth,711895,Centrum-West,52.37381904,4.878362764,Apartment,Entire home/apt,4,Real Bed,300,4,40,1,within a few hours,1.0,9,88.0,9.0,9.0,9.0,10.0,10.0,9.0,2.0,2.0,4.0,2010-11-29,4560,75.0,1.0,0.5,0.5,4.0,1.0,8216.0,10270.0,9243.0,0.9457759723052664
303781,Ruth,1730433,Centrum-West,52.37624006,4.895680114,Apartment,Entire home/apt,4,Real Bed,156,1,0,1,within a few hours,1.0,6,100.0,10.0,10.0,9.0,10.0,10.0,9.0,1.5,1.0,3.0,2010-11-29,4560,39.0,0.75,0.25,0.375,2.5,0.625,6847.0,8216.0,7531.5,0.4222067305283815
303781,Ruth,3055265,Centrum-Oost,52.36946156,4.915432349,Apartment,Entire home/apt,4,Real Bed,200,2,0,1,within a few hours,1.0,13,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,3.0,2010-11-29,4560,50.0,0.75,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,1.6332929455336591
306192,Conny,64736,De Baarsjes - Oud-West,52.36348131,4.867833978,Boat,Entire home/apt,2,Real Bed,110,1,0,3,within a day,1.0,29,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.5,1.0,1.0,2010-12-01,4558,55.0,0.5,0.5,0.75,2.5,1.25,8216.0,10270.0,9243.0,1.9748378018384927
307370,Sophie,63016,De Pijp - Rivierenbuurt,52.34654543,4.902214338,Apartment,Entire home/apt,2,Real Bed,99,1,24,2,within a day,0.8,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,1.0,1.0,2010-12-02,4557,49.5,0.5,0.5,0.75,2.5,1.25,6847.0,8216.0,7531.5,3.0325755917842985
311067,Dan,2456244,De Pijp - Rivierenbuurt,52.357282,4.88893629,Apartment,Entire home/apt,2,Pull-out Sofa,55,1,0,4,within a few hours,1.0,13,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,0.0,1.0,2010-12-06,4553,27.5,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,1.7741210362078035
312121,Morgan,63872,Centrum-Oost,52.36861453,4.905987916,Apartment,Entire home/apt,3,Real Bed,127,2,40,3,within a day,0.9,38,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2010-12-07,4552,42.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,1.0634816735544215
312454,Rachelle,4587668,Centrum-Oost,52.36171533,4.891615173,Apartment,Entire home/apt,2,Real Bed,105,2,20,2,within an hour,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2010-12-07,4552,52.5,0.5,0.5,0.5,2.0,1.0,10270.0,10270.0,10270.0,1.2674475999039003
316285,Sarah,71236,Centrum-Oost,52.37001432,4.898744088,Apartment,Entire home/apt,4,Real Bed,103,2,23,1,within a few hours,0.8,67,94.0,10.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0,1.0,2010-12-11,4548,25.75,0.25,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,0.5626248215508127
317696,Maud,347272,Centrum-West,52.37626167,4.87818164,Apartment,Entire home/apt,2,Real Bed,111,1,0,1,within a day,0.86,24,94.0,9.0,10.0,9.0,10.0,10.0,9.0,1.0,1.0,1.0,2010-12-13,4546,55.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.0174548303261683
320502,Jan,225488,Centrum-West,52.38028303,4.881297531,Apartment,Entire home/apt,2,Real Bed,115,1,0,3,within an hour,1.0,10,98.0,9.0,10.0,10.0,9.0,10.0,9.0,1.0,1.0,1.0,2010-12-16,4543,57.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.090920076409751
329249,Emmett,3163199,De Pijp - Rivierenbuurt,52.35661237,4.897004767,Apartment,Entire home/apt,6,Real Bed,95,2,0,3,within an hour,1.0,1,80.0,10.0,10.0,10.0,8.0,10.0,8.0,1.0,1.0,3.0,2010-12-28,4531,15.833333333333334,0.5,0.16666666666666666,0.16666666666666666,2.0,0.3333333333333333,8216.0,10270.0,9243.0,1.8636141091297944
329249,Emmett,637929,Centrum-West,52.36901939,4.896738314,Apartment,Entire home/apt,5,Real Bed,157,2,0,3,within an hour,1.0,1,97.0,10.0,10.0,8.0,10.0,10.0,10.0,1.0,2.0,5.0,2010-12-28,4531,31.4,1.0,0.4,0.2,3.0,0.6,8216.0,10270.0,9243.0,0.5492897932815659
329249,Emmett,638319,Centrum-Oost,52.37089237,4.903589593,Apartment,Entire home/apt,4,Real Bed,120,1,0,3,within an hour,1.0,2,94.0,10.0,9.0,10.0,8.0,10.0,10.0,1.0,2.0,1.0,2010-12-28,4531,30.0,0.25,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,0.813681745052451
329249,Emmett,754563,De Baarsjes - Oud-West,52.35799834,4.857537201,Apartment,Entire home/apt,4,Real Bed,132,2,0,3,within an hour,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2010-12-28,4531,33.0,0.25,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.8980652447362476
329249,Emmett,636256,Centrum-West,52.36824748,4.896118598,Apartment,Entire home/apt,3,Real Bed,73,1,48,3,within an hour,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2010-12-28,4531,24.333333333333332,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,0.6023204989366058
329628,Stephanie,1461839,Centrum-West,52.37460317,4.893474868,Apartment,Entire home/apt,2,Real Bed,150,2,35,4,within a day,0.5,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2010-12-29,4530,75.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.1884564095058937
331324,Riyadh And Miriam,3291995,De Pijp - Rivierenbuurt,52.35466596,4.900261625,Apartment,Private room,2,Real Bed,45,1,10,1,within a few hours,0.7,55,90.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,1.0,1.0,2010-12-31,4528,22.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.1234720733283976
335039,Marleen,681455,Centrum-Oost,52.36179522,4.889102326,Apartment,Entire home/apt,4,Real Bed,95,2,20,2,within an hour,1.0,61,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2011-01-04,4524,23.75,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.2755044266107045
336950,Manuel,809026,Centrum-West,52.37075133,4.896855835,Apartment,Entire home/apt,4,Real Bed,249,2,25,3,within an hour,1.0,22,94.0,9.0,10.0,10.0,10.0,10.0,9.0,1.5,2.0,4.0,2011-01-06,4522,62.25,1.0,0.5,0.375,3.5,0.875,6847.0,8216.0,7531.5,0.41091674947127005
344312,Kjetil,69042,Centrum-West,52.3735842,4.876956974,Apartment,Entire home/apt,3,Real Bed,129,2,40,3,within a few hours,1.0,30,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,3.0,2011-01-12,4516,43.0,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.0395268824340156
344312,Kjetil,69040,Centrum-West,52.37335892,4.876864983,Apartment,Entire home/apt,3,Real Bed,129,2,40,5,within a few hours,1.0,37,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,3.0,2011-01-12,4516,43.0,1.0,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.04479470378758
356740,Dimphy,538723,Watergraafsmeer,52.35540974,4.938756774,Apartment,Entire home/apt,4,Real Bed,125,1,0,2,within a few hours,0.9,17,96.0,10.0,10.0,10.0,9.0,10.0,10.0,1.0,2.0,3.0,2011-01-21,4507,31.25,0.75,0.5,0.25,3.0,0.75,6162.0,6847.0,6504.5,3.732655614688007
362990,Emanuele,3205268,Centrum-Oost,52.36137567,4.89372078,Apartment,Entire home/apt,4,Real Bed,149,1,0,4,within a few hours,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2011-01-26,4502,37.25,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.3087228334415335
368969,Jennifer,1340216,Oud-Oost,52.36385362,4.924883571,Apartment,Entire home/apt,3,Real Bed,95,2,10,3,within an hour,1.0,14,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2011-01-30,4498,31.666666666666668,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,2.4524316155019643
372592,Marleen,4268308,Centrum-Oost,52.35973955,4.896444698,Apartment,Entire home/apt,2,Real Bed,145,1,0,3,within a few hours,1.0,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2011-02-01,4496,72.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5145292352739224
378043,Martin,81982,De Pijp - Rivierenbuurt,52.34321986,4.90938729,Apartment,Private room,2,Real Bed,93,1,0,2,within a few hours,1.0,76,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2011-02-05,4492,46.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.525051427399446
387205,Edwin,73917,Centrum-West,52.3789428,4.890601996,Boat,Entire home/apt,2,Real Bed,175,1,0,2,within a few hours,0.93,11,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2011-02-11,4486,87.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.6591995329112074
387205,Edwin,73924,Centrum-West,52.37733835,4.888839337,Apartment,Entire home/apt,2,Real Bed,150,1,0,1,within a few hours,0.93,11,98.0,9.0,9.0,10.0,10.0,10.0,8.0,1.0,1.0,2.0,2011-02-11,4486,75.0,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.5242199790996919
389554,Ernst-Jan,782214,De Baarsjes - Oud-West,52.37006997,4.870114135,Apartment,Entire home/apt,2,Real Bed,105,2,0,2,within a day,1.0,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2011-02-13,4484,52.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5415463459495125
389623,Ric,1799936,De Baarsjes - Oud-West,52.36498853,4.876862157,Apartment,Entire home/apt,6,Real Bed,299,4,60,5,within an hour,0.98,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,2.0,4.0,2011-02-13,4484,49.833333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.0,0.6666666666666666,8216.0,10270.0,9243.0,1.3806007484841305
389623,Ric,1460117,De Baarsjes - Oud-West,52.36548529,4.878535366,Apartment,Entire home/apt,4,Real Bed,125,2,60,2,within an hour,0.98,90,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2011-02-13,4484,31.25,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.2586463253079996
391235,Adriana,776730,Oostelijk Havengebied - Indische Buurt,52.36669082,4.940258107,Boat,Entire home/apt,5,Real Bed,180,3,15,7,within a few hours,1.0,3,99.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,2.0,5.0,2011-02-14,4483,36.0,1.0,0.4,0.2,3.0,0.6,6847.0,8216.0,7531.5,3.3500553602619543
391235,Adriana,74385,Oud-Oost,52.36553883,4.928570761,Apartment,Entire home/apt,4,Real Bed,100,2,25,3,within a few hours,1.0,36,89.0,8.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,2011-02-14,4483,25.0,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,2.6162434025076697
399879,Tina,75382,Oud-Oost,52.36482489,4.927615549,House,Entire home/apt,3,Real Bed,100,2,20,3,within a few hours,1.0,3,87.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,0.0,1.0,2011-02-19,4478,33.333333333333336,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,6847.0,8216.0,7531.5,2.5819959474044243
399879,Tina,75444,Centrum-Oost,52.36703041,4.928787977,Bed & Breakfast,Private room,2,Real Bed,70,1,0,3,within a few hours,1.0,15,91.0,8.0,8.0,9.0,9.0,8.0,9.0,1.0,1.0,1.0,2011-02-19,4478,35.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.5819175808069357
400896,Edwin + Karin,75499,De Baarsjes - Oud-West,52.36145294,4.876958188,Apartment,Private room,2,Real Bed,105,1,0,3,within a few hours,1.0,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,2.0,2011-02-20,4477,52.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.660572547250663
400896,Edwin + Karin,76459,De Baarsjes - Oud-West,52.36342384,4.875577271,Apartment,Private room,2,Real Bed,105,1,0,3,within a few hours,1.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2011-02-20,4477,52.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5624446027034042
404143,Andreas,75941,Centrum-West,52.37321766,4.889264889,Apartment,Entire home/apt,2,Real Bed,119,2,25,3,within an hour,1.0,70,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2011-02-22,4475,59.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.20032551015111127
404169,Lizette,153562,De Pijp - Rivierenbuurt,52.34731391,4.894011673,Apartment,Entire home/apt,2,Real Bed,75,1,15,3,within a day,0.85,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2011-02-22,4475,37.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.871979378388638
