name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington DC,2013-03-27T20:00:00,7.9,3.9,-4.2,42.14,0,0,,0,0,37.1,28.7,280,1019.2,51,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-27T21:00:00,7.8,4.8,-4.2,42.44,0,0,,0,0,,18.4,300,1019.7,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-27T22:00:00,6.8,3.3,-3.9,46.41,0,0,,0,0,33.5,20.4,299,1020.2,13.2,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-27T23:00:00,6,2.8,-3.9,48.98,0,0,,0,0,,16.5,290,1020.3,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T00:00:00,5.8,2.5,-3.9,49.8,0,0,,0,0,,16.6,290,1020.4,49,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T01:00:00,4.9,2,-3.9,52.73,0,0,,0,0,,13.3,281,1020.3,47.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T02:00:00,5.7,2.7,-3.9,50.08,0,0,,0,0,,14.7,289,1020.1,88.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T03:00:00,4.8,2,-3.4,55.53,0,0,,0,0,,12.5,283,1020.1,87.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72405013743,KADW,KDAA"
washington DC,2013-03-28T04:00:00,4,2.2,-3.9,56.18,0,0,,0,0,,7.5,293,1019.7,51,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T05:00:00,4.8,1.6,-3.9,53.16,0,0,,0,0,,14.2,271,1019.4,47.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T06:00:00,4,0.4,-4,56.17,0,0,,0,0,25.9,15.9,290,1019.5,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T07:00:00,4,0.6,-4.2,55.03,0,0,,0,0,,14.7,289,1019.9,51,16,60.3,0.2,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T08:00:00,5.7,3.5,-3.2,52.77,0,0,,0,0,,9.9,280,1020.2,88.9,16,232.4,0.8,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T09:00:00,6.7,3.9,-3.2,49.33,0,0,,0,0,29.5,14.9,299,1020.1,89.1,16,456.3,1.6,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T10:00:00,7.1,3.3,-2.9,49.01,0,0,,0,0,40.7,24.3,299,1020.2,87.6,16,629.8,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T11:00:00,7.9,3.7,-3,46.3,0,0,,0,0,45.1,31.2,310,1020.7,99.5,16,637,2.3,6,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T12:00:00,8.1,4.7,-3,45.61,0,0,,0,0,46.9,22.6,310,1020.8,99.5,16,665.5,2.4,7,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T13:00:00,9.1,5.7,-3,42.63,0,0,,0,0,44,26.5,320,1020.5,99.5,16,587.5,2.1,6,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T14:00:00,8.9,5.4,-3.2,42.44,0,0,,0,0,43.9,26.1,311,1020.5,100,16,514.8,1.9,5,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T15:00:00,9.1,6.1,-3.2,41.75,0,0,,0,0,44.1,21.2,329,1020.4,100,16,388,1.4,4,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T16:00:00,9.1,5.5,-3,42.5,0,0,,0,0,40.5,29,319,1020.5,100,16,326.4,1.2,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T17:00:00,9.1,6.3,-3,42.57,0,0,,0,0,38.9,19,319,1020.7,99.5,16,216.8,0.8,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T18:00:00,8.8,5.3,-2.1,46.13,0,0,,0,0,40.5,27.7,309,1021.5,100,16,93,0.3,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T19:00:00,8.1,5.2,-2.9,45.81,0,0,,0,0,31.7,18.3,328,1022.1,100,16,3.3,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T20:00:00,8.1,4.6,-2.9,45.81,0,0,,0,0,,23.8,329,1022.7,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T21:00:00,8.1,4.6,-2.9,45.87,0,0,,0,0,31.3,23.9,319,1023.2,99.8,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T22:00:00,7.8,4.4,-2.9,46.69,0,0,,0,0,,22.1,319,1023.7,89.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-28T23:00:00,7,4.3,-2.1,52.46,0,0,,0,0,,14.6,311,1023.9,89.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T00:00:00,7,4.5,-2.1,52.53,0,0,,0,0,,13.1,328,1024.1,89.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T01:00:00,6.7,4.2,-1.9,54.27,0,0,,0,0,,12.9,328,1024.1,99.8,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T02:00:00,7,4.2,-1.9,53.39,0,0,,0,0,,14.8,319,1024.3,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T03:00:00,7,3.5,-1.9,53.39,0,0,,0,0,,20.3,319,1024.2,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T04:00:00,6,3.3,-2.1,56.12,0,0,,0,0,,13.1,338,1024,89.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T05:00:00,6,3.3,-2.2,55.95,0,0,,0,0,,12.8,300,1024.1,86.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T06:00:00,5.9,3.2,-3,52.91,0,0,,0,0,,12.8,308,1024.1,89.1,16,0.1,0,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T07:00:00,5.9,3,-3.1,52.5,0,0,,0,0,,14.3,310,1024.4,88.1,16,76.8,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T08:00:00,6.6,4.2,-2.9,50.63,0,0,,0,0,,12.5,329,1024.9,48.8,16,267.8,1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T09:00:00,8.1,4.4,-1.9,49.51,0,0,,0,0,33.3,25.6,328,1025.1,47.1,16,462.1,1.7,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T10:00:00,9.1,6.8,-2.1,45.39,0,0,,0,0,,15.1,310,1024.9,86.6,16,636.3,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T11:00:00,10.7,10.7,-1.9,41.47,0,0,,0,0,,13.1,320,1024.5,85.4,16,708,2.5,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T12:00:00,11.7,11.7,-1.9,38.76,0,0,,0,0,31.3,23.8,329,1024.2,89.1,16,741.8,2.7,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T13:00:00,13.8,13.8,-1.9,33.81,0,0,,0,0,33.3,25.5,329,1023.3,87.6,16,730,2.6,7,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T14:00:00,13.8,13.8,-3,31.14,0,0,,0,0,40.9,20.5,320,1022.5,87.7,16,633.5,2.3,6,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T15:00:00,12.9,12.9,-4.9,28.58,0,0,,0,0,43.7,36,329,1022,89.6,16,458,1.6,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T16:00:00,13.1,13.1,-4,30.26,0,0,,0,0,32.2,20.2,330,1021.6,88.9,16,335.6,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T17:00:00,13.8,13.8,-3.9,28.99,0,0,,0,0,35.3,20.4,309,1021.3,88.9,16,209.6,0.8,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T18:00:00,12.9,12.9,-3.9,30.83,0,0,,0,0,31.3,15.2,328,1021.3,87.4,16,90.8,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T19:00:00,12.8,12.8,-4.2,30.4,0,0,,0,0,,13,281,1021.4,84.7,16,3.3,0,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T20:00:00,11.7,11.7,-4.2,32.69,0,0,,0,0,,9.2,272,1021.7,50.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T21:00:00,10.8,10.8,-4.9,32.89,0,0,,0,0,,5.1,285,1022,49,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T22:00:00,8.9,8.5,-3.2,42.49,0,0,,0,0,,5.1,256,1022.8,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-29T23:00:00,7.9,7.3,1.5,64.12,0,0,,0,0,,5.1,122,1022.9,49.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-30T00:00:00,8.6,8.6,-0.2,54.28,0,0,,0,0,,0,0,1023.1,88.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-30T01:00:00,6.6,5.8,1.6,70.71,0,0,,0,0,,5.1,219,1022.9,48,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-30T02:00:00,6.5,5.8,-0.9,59.01,0,0,,0,0,,5.1,200,1022.8,49,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-30T03:00:00,4.8,2.7,0.9,75.86,0,0,,0,0,,8.8,209,1022.6,49.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-03-30T04:00:00,5.5,4.6,-1.2,62.13,0,0,,0,0,,5.1,219,1022.5,48.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
